galaxyID,FOV,view,pixel,uband_intTotal,gband_intTotal,rband_intTotal,massband_intTotal
1892,18,projection_yz,900,6313989000.0,4755165000.0,4195125800.0,19247776.0
1892,18,projection_zx,900,6313690600.0,4755005400.0,4195030300.0,19247774.0
2339,23,projection_xy,1150,41634620000.0,38409155000.0,37755617000.0,200836580.0
2339,23,projection_yz,1150,41849475000.0,38553920000.0,37854420000.0,200836600.0
2339,23,projection_zx,1150,41715433000.0,38464050000.0,37793280000.0,200836560.0
304,21,projection_xy,1050,378959660000.0,443744780000.0,518834260000.0,5558136000.0
304,21,projection_yz,1050,413748100000.0,481796130000.0,563688240000.0,5558136000.0
304,21,projection_zx,1050,428884950000.0,512695660000.0,598257300000.0,5558139000.0
193,28,projection_xy,1400,3155332400000.0,2121310500000.0,1822450300000.0,5666047500.0
193,28,projection_yz,1400,3237744700000.0,2129147300000.0,1817370800000.0,5666049000.0
193,28,projection_zx,1400,2612693000000.0,1808869200000.0,1604641200000.0,5666048500.0
1810,13,projection_xy,650,12371680000.0,9949436000.0,8894983000.0,42132540.0
1810,13,projection_yz,650,12376522000.0,9952835000.0,8897413000.0,42132536.0
1810,13,projection_zx,650,12398097000.0,9964639000.0,8904123000.0,42132550.0
1070,16,projection_xy,800,39801627000.0,23602480000.0,14277886000.0,17140746.0
1070,16,projection_yz,800,39804700000.0,23603490000.0,14278188000.0,17140738.0
1070,16,projection_zx,800,39794390000.0,23600077000.0,14276908000.0,17140742.0
689,28,projection_xy,1400,503319560000.0,378512800000.0,329027000000.0,1141539300.0
689,28,projection_yz,1400,516436500000.0,387105800000.0,334550170000.0,1141538600.0
689,28,projection_zx,1400,530540900000.0,397179650000.0,340723300000.0,1141538300.0
350,26,projection_xy,1300,426606360000.0,467005700000.0,523421400000.0,3830962000.0
350,26,projection_yz,1300,379414700000.0,424583530000.0,480030130000.0,3830959900.0
350,26,projection_zx,1300,486964430000.0,527761700000.0,579379700000.0,3830961400.0
1203,12,projection_xy,600,19270066000.0,12460255000.0,9158610000.0,21498914.0
1203,12,projection_yz,600,19255150000.0,12454404000.0,9156186000.0,21498916.0
1203,12,projection_zx,600,19209260000.0,12435587000.0,9148074000.0,21498910.0
126,16,projection_xy,800,844739440000.0,545695730000.0,549088500000.0,12629524000.0
126,16,projection_yz,800,417679400000.0,380571060000.0,420806950000.0,12629526000.0
126,16,projection_zx,800,834311950000.0,540433000000.0,546369770000.0,12629524000.0
761,22,projection_xy,1100,288145080000.0,183593000000.0,137078650000.0,299308200.0
761,22,projection_yz,1100,301966800000.0,189268600000.0,139786220000.0,299308350.0
761,22,projection_zx,1100,302779170000.0,189575150000.0,139915460000.0,299308320.0
914,19,projection_xy,950,56714826000.0,36396850000.0,26713625000.0,43525984.0
914,19,projection_yz,950,56577008000.0,36375736000.0,26707266000.0,43525976.0
914,19,projection_zx,950,56623600000.0,36363563000.0,26697558000.0,43525964.0
619,25,projection_xy,1250,204243480000.0,145968510000.0,99655980000.0,105016180.0
619,25,projection_yz,1250,204898000000.0,146300700000.0,99807035000.0,105016130.0
619,25,projection_zx,1250,205052070000.0,146375620000.0,99837130000.0,105016160.0
1061,14,projection_xy,700,54063780000.0,40397990000.0,32406200000.0,100577180.0
1061,14,projection_yz,700,53835612000.0,40280273000.0,32345209000.0,100577190.0
1061,14,projection_zx,700,53562618000.0,40140055000.0,32271080000.0,100577190.0
759,17,projection_xy,850,618758700000.0,289196570000.0,204383700000.0,464701060.0
759,17,projection_yz,850,566837900000.0,276054900000.0,199281660000.0,464700830.0
759,17,projection_zx,850,609230850000.0,287057770000.0,203647290000.0,464701060.0
937,21,projection_xy,1050,127272050000.0,71565890000.0,53529540000.0,147944270.0
937,21,projection_yz,1050,127475420000.0,71594950000.0,53530518000.0,147944200.0
937,21,projection_zx,1050,127581815000.0,71567490000.0,53496746000.0,147944350.0
784,30,projection_xy,1500,369756730000.0,304874420000.0,259474720000.0,799278600.0
784,30,projection_yz,1500,385566300000.0,314098500000.0,264604450000.0,799278900.0
784,30,projection_zx,1500,375125340000.0,307136070000.0,260196530000.0,799278900.0
2982,16,projection_xy,800,7633520600.0,5815786500.0,5188427000.0,26635772.0
2982,16,projection_yz,800,7633083000.0,5815539000.0,5188269600.0,26635778.0
2982,16,projection_zx,800,7633951000.0,5816027600.0,5188573000.0,26635770.0
109,26,projection_xy,1300,1308347500000.0,1168467400000.0,1258668300000.0,14253020000.0
109,26,projection_yz,1300,837571000000.0,754742800000.0,823036740000.0,14253025000.0
109,26,projection_zx,1300,1328689800000.0,1203761400000.0,1298972900000.0,14253024000.0
641,26,projection_xy,1300,542736940000.0,383258430000.0,372098760000.0,2031877900.0
641,26,projection_yz,1300,410512360000.0,361040450000.0,368290630000.0,2031876500.0
641,26,projection_zx,1300,484318100000.0,383083540000.0,379006420000.0,2031876200.0
618,17,projection_xy,850,523988960000.0,331357780000.0,228436770000.0,272084800.0
618,17,projection_yz,850,516079260000.0,329370340000.0,227800780000.0,272084830.0
618,17,projection_zx,850,520947830000.0,330168660000.0,227952300000.0,272084960.0
911,15,projection_xy,750,99009470000.0,49709126000.0,31212227000.0,43384324.0
911,15,projection_yz,750,99154660000.0,49760756000.0,31232104000.0,43384330.0
911,15,projection_zx,750,98050605000.0,49450220000.0,31124310000.0,43384300.0
772,19,projection_xy,950,144809890000.0,89532810000.0,63587115000.0,106957640.0
772,19,projection_yz,950,143966720000.0,89241720000.0,63462010000.0,106957660.0
772,19,projection_zx,950,143558740000.0,89050270000.0,63366144000.0,106957640.0
2323,14,projection_xy,700,12307078000.0,9858956000.0,9041325000.0,42721000.0
2323,14,projection_yz,700,12299213000.0,9854270000.0,9038313000.0,42721000.0
2323,14,projection_zx,700,12304742000.0,9857340000.0,9040218000.0,42721000.0
276,25,projection_xy,1250,749244840000.0,675779300000.0,711752200000.0,5049277000.0
276,25,projection_yz,1250,1105939800000.0,1000097450000.0,1004593200000.0,5049280500.0
276,25,projection_zx,1250,763543500000.0,691299350000.0,732416400000.0,5049277400.0
1120,10,projection_xy,500,37300376000.0,17883576000.0,12010086000.0,18590482.0
1120,10,projection_yz,500,37270884000.0,17873800000.0,12005809000.0,18590482.0
1120,10,projection_zx,500,37324090000.0,17887486000.0,12011516000.0,18590480.0
3122,18,projection_xy,900,14617170000.0,11646685000.0,10623111000.0,46742780.0
3122,18,projection_yz,900,14608578000.0,11641495000.0,10619759000.0,46742784.0
3122,18,projection_zx,900,14611706000.0,11643428000.0,10621020000.0,46742770.0
869,22,projection_xy,1100,179470480000.0,125269890000.0,104181720000.0,370963550.0
869,22,projection_yz,1100,176786640000.0,123986575000.0,103465580000.0,370963680.0
869,22,projection_zx,1100,170704270000.0,121419410000.0,102255665000.0,370963550.0
53,16,projection_xy,800,394063280000.0,519613350000.0,673106030000.0,39558513000.0
53,16,projection_yz,800,378075580000.0,494292200000.0,635774240000.0,39558513000.0
53,16,projection_zx,800,352473600000.0,460313900000.0,591689940000.0,39558490000.0
407,24,projection_xy,1200,887594160000.0,666064100000.0,605400100000.0,2157549800.0
407,24,projection_yz,1200,984587440000.0,694006640000.0,616597900000.0,2157549600.0
407,24,projection_zx,1200,1211208400000.0,827149250000.0,709526600000.0,2157550000.0
403,25,projection_xy,1250,350843300000.0,438720000000.0,534541340000.0,8723724000.0
403,25,projection_yz,1250,389811440000.0,489133280000.0,594680940000.0,8723726000.0
403,25,projection_zx,1250,354611860000.0,445591950000.0,545239700000.0,8723721000.0
2964,16,projection_xy,800,7071172000.0,5265681400.0,4373138400.0,16658146.0
2964,16,projection_yz,800,7072781300.0,5266375700.0,4373383700.0,16658141.0
2964,16,projection_zx,800,7073442000.0,5266860000.0,4373732400.0,16658145.0
228,17,projection_xy,850,292443400000.0,349400560000.0,417479000000.0,6440056000.0
228,17,projection_yz,850,282862000000.0,340564200000.0,410376100000.0,6440055300.0
228,17,projection_zx,850,248169500000.0,300444480000.0,364731200000.0,6440056000.0
256,26,projection_xy,1300,3228238600000.0,1743362000000.0,1333372000000.0,3280067300.0
256,26,projection_yz,1300,3696532400000.0,1864919000000.0,1383945000000.0,3280066800.0
256,26,projection_zx,1300,3250814700000.0,1669692700000.0,1265719000000.0,3280067300.0
780,17,projection_xy,850,99833480000.0,86081830000.0,77183290000.0,301984960.0
780,17,projection_yz,850,98480430000.0,85061560000.0,76518834000.0,301984900.0
780,17,projection_zx,850,98030030000.0,84963620000.0,76502950000.0,301984900.0
2468,13,projection_xy,650,4613504500.0,3488109600.0,3093755600.0,15389918.0
2468,13,projection_yz,650,4613121000.0,3487903500.0,3093630000.0,15389920.0
2468,13,projection_zx,650,4612886000.0,3487771000.0,3093547300.0,15389919.0
48,23,projection_xy,1150,1514032500000.0,1517783900000.0,1768349900000.0,44598080000.0
48,23,projection_yz,1150,551563000000.0,644618500000.0,795547140000.0,44598034000.0
48,23,projection_zx,1150,667026260000.0,778481570000.0,957063000000.0,44598055000.0
856,13,projection_xy,650,14844820000.0,10665673000.0,7518870500.0,13162189.0
856,13,projection_yz,650,14844887000.0,10665741000.0,7518937000.0,13162186.0
856,13,projection_zx,650,14840632000.0,10663473000.0,7517809000.0,13162190.0
374,24,projection_xy,1200,1246605200000.0,936173300000.0,838951200000.0,2940679700.0
374,24,projection_yz,1200,1176908200000.0,902405900000.0,822929700000.0,2940680700.0
374,24,projection_zx,1200,1830918800000.0,1263938700000.0,1047749850000.0,2940680000.0
542,24,projection_xy,1200,1250817900000.0,713594200000.0,526842630000.0,1116782500.0
542,24,projection_yz,1200,1176348400000.0,681466270000.0,510076200000.0,1116782200.0
542,24,projection_zx,1200,1011610900000.0,622867250000.0,482105430000.0,1116781800.0
3888,18,projection_xy,900,1689685200.0,1252015400.0,1072350800.0,5692201.5
3888,18,projection_yz,900,1689668400.0,1252005500.0,1072344800.0,5692201.5
3888,18,projection_zx,900,1689642200.0,1251992200.0,1072336830.0,5692201.0
2325,12,projection_xy,600,5136336400.0,3881772500.0,3416722000.0,15346207.0
2325,12,projection_yz,600,5136917500.0,3882093600.0,3416913200.0,15346207.0
2325,12,projection_zx,600,5136997000.0,3882134300.0,3416941800.0,15346209.0
854,25,projection_xy,1250,324486700000.0,292813700000.0,294772740000.0,1560768900.0
854,25,projection_yz,1250,283046900000.0,268043550000.0,277188180000.0,1560769400.0
854,25,projection_zx,1250,315410350000.0,287612760000.0,290686860000.0,1560768900.0
147,32,projection_xy,1600,6365186000000.0,3917096200000.0,3029481600000.0,6108079600.0
147,32,projection_yz,1600,4667887600000.0,3067248600000.0,2523059200000.0,6108086300.0
147,32,projection_zx,1600,4285374400000.0,3033451000000.0,2541894000000.0,6108079600.0
3085,17,projection_xy,850,12773830000.0,9660825000.0,8491709400.0,31046734.0
3085,17,projection_yz,850,12774506000.0,9661208000.0,8491940400.0,31046732.0
3085,17,projection_zx,850,12774600000.0,9661268000.0,8491990500.0,31046722.0
745,20,projection_xy,1000,810691200000.0,426909040000.0,306333900000.0,623777540.0
745,20,projection_yz,1000,879830960000.0,444006400000.0,312639650000.0,623777500.0
745,20,projection_zx,1000,797059650000.0,422567120000.0,304280540000.0,623777400.0
269,27,projection_xy,1350,2097629900000.0,1555958300000.0,1387416600000.0,3892278300.0
269,27,projection_yz,1350,3113762700000.0,2048292300000.0,1701360200000.0,3892279000.0
269,27,projection_zx,1350,2265839300000.0,1611218200000.0,1418769900000.0,3892279000.0
1772,12,projection_xy,600,3792833800.0,2913019600.0,2545519600.0,10713906.0
1772,12,projection_yz,600,3792575700.0,2912875800.0,2545435600.0,10713906.0
1772,12,projection_zx,600,3792858400.0,2913038800.0,2545535500.0,10713910.0
840,23,projection_xy,1150,118997990000.0,86644110000.0,70727570000.0,166666160.0
840,23,projection_yz,1150,117969010000.0,86013870000.0,70363046000.0,166666160.0
840,23,projection_zx,1150,117868160000.0,85983986000.0,70356345000.0,166666160.0
99,32,projection_xy,1600,1840295000000.0,1444378700000.0,1452808300000.0,17029468000.0
99,32,projection_yz,1600,2339000000000.0,1906593000000.0,1908676200000.0,17029464000.0
99,32,projection_zx,1600,4095257600000.0,2857022300000.0,2659876900000.0,17029471000.0
2033,11,projection_xy,550,2754785800.0,2075695000.0,1825135100.0,9684962.0
2033,11,projection_yz,550,2754847200.0,2075729200.0,1825155600.0,9684964.0
2033,11,projection_zx,550,2754749400.0,2075674000.0,1825121800.0,9684964.0
1268,14,projection_xy,700,43230560000.0,19114783000.0,12437390000.0,24617104.0
1268,14,projection_yz,700,43064950000.0,19074114000.0,12421400000.0,24617094.0
1268,14,projection_zx,700,43219910000.0,19112696000.0,12436052000.0,24617098.0
301,27,projection_xy,1350,5201317600000.0,2245682000000.0,1383311600000.0,1075460900.0
301,27,projection_yz,1350,5121694000000.0,2248090800000.0,1390212200000.0,1075461200.0
301,27,projection_zx,1350,5105172600000.0,2218630600000.0,1371996000000.0,1075461100.0
2438,31,projection_xy,1550,68681216000.0,62685585000.0,60846820000.0,269989500.0
2438,31,projection_yz,1550,68636475000.0,62653686000.0,60825170000.0,269989600.0
2438,31,projection_zx,1550,68544270000.0,62591246000.0,60782715000.0,269989700.0
673,24,projection_xy,1200,300867700000.0,218376040000.0,175136920000.0,352151600.0
673,24,projection_yz,1200,310589800000.0,222642390000.0,177345890000.0,352151600.0
673,24,projection_zx,1200,294297440000.0,215461720000.0,173668420000.0,352151600.0
1428,11,projection_xy,550,9372829000.0,6457837000.0,4747653000.0,12090125.0
1428,11,projection_yz,550,9366679000.0,6455265300.0,4746624500.0,12090125.0
1428,11,projection_zx,550,9370387000.0,6456650000.0,4747069400.0,12090127.0
671,22,projection_xy,1100,563730840000.0,269021170000.0,191041700000.0,385853760.0
671,22,projection_yz,1100,537782680000.0,262151490000.0,188251640000.0,385853630.0
671,22,projection_zx,1100,493100170000.0,247019100000.0,181159660000.0,385853730.0
411,29,projection_xy,1450,903838760000.0,649978250000.0,487074140000.0,969769200.0
411,29,projection_yz,1450,878845200000.0,637532300000.0,481247630000.0,969769540.0
411,29,projection_zx,1450,831702300000.0,614663200000.0,470378150000.0,969768800.0
1174,12,projection_xy,600,37107634000.0,19981860000.0,14393146000.0,27669472.0
1174,12,projection_yz,600,37254580000.0,20022155000.0,14409072000.0,27669476.0
1174,12,projection_zx,600,37155295000.0,19989944000.0,14395827000.0,27669474.0
1639,13,projection_xy,650,7442721300.0,5250509000.0,4110308000.0,14202862.0
1639,13,projection_yz,650,7440619500.0,5249628700.0,4110045700.0,14202857.0
1639,13,projection_zx,650,7442904600.0,5250589000.0,4110332700.0,14202858.0
962,21,projection_xy,1050,10234265000.0,6626118000.0,4343756000.0,9135054.0
962,21,projection_yz,1050,10237141000.0,6627430000.0,4344358400.0,9135055.0
962,21,projection_zx,1050,10236726000.0,6627237000.0,4344276500.0,9135054.0
1224,14,projection_xy,700,18212502000.0,14478326000.0,12220086000.0,37493184.0
1224,14,projection_yz,700,18244485000.0,14497044000.0,12230929000.0,37493184.0
1224,14,projection_zx,700,18261484000.0,14505569000.0,12234557000.0,37493190.0
1417,11,projection_xy,550,3266161200.0,2423482400.0,2049933300.0,8213902.0
1417,11,projection_yz,550,3266305000.0,2423560400.0,2049988200.0,8213902.5
1417,11,projection_zx,550,3266397700.0,2423604500.0,2050001300.0,8213902.5
472,27,projection_xy,1350,1281638500000.0,524938200000.0,316778840000.0,333356900.0
472,27,projection_yz,1350,1239306900000.0,514955000000.0,313282130000.0,333356770.0
472,27,projection_zx,1350,1271240500000.0,521385100000.0,315256600000.0,333357100.0
1051,21,projection_xy,1050,58869810000.0,48976548000.0,42189400000.0,136494140.0
1051,21,projection_yz,1050,59264496000.0,49207243000.0,42314494000.0,136494030.0
1051,21,projection_zx,1050,59313525000.0,49225960000.0,42320937000.0,136494060.0
546,34,projection_xy,1700,735995170000.0,532954900000.0,376815780000.0,507997020.0
546,34,projection_yz,1700,717902640000.0,523493180000.0,372300740000.0,507996960.0
546,34,projection_zx,1700,744771300000.0,537508250000.0,378922040000.0,507997020.0
964,26,projection_xy,1300,3066422000.0,2294606300.0,1939842400.0,7521336.0
964,26,projection_yz,1300,3066450400.0,2294621400.0,1939850500.0,7521335.0
964,26,projection_zx,1300,3066325000.0,2294551600.0,1939812000.0,7521337.0
952,17,projection_xy,850,32711713000.0,22562343000.0,16214662000.0,27119528.0
952,17,projection_yz,850,32701323000.0,22557274000.0,16211925000.0,27119526.0
952,17,projection_zx,850,32726604000.0,22570686000.0,16218777000.0,27119522.0
1148,18,projection_xy,900,44973384000.0,32163408000.0,25654055000.0,70404590.0
1148,18,projection_yz,900,45200765000.0,32294343000.0,25718626000.0,70404580.0
1148,18,projection_zx,900,45129683000.0,32236863000.0,25689917000.0,70404600.0
450,22,projection_xy,1100,1198866300000.0,837606440000.0,741381900000.0,2507433700.0
450,22,projection_yz,1100,1402517600000.0,982594750000.0,843779740000.0,2507433500.0
450,22,projection_zx,1100,814358700000.0,660369500000.0,630841400000.0,2507434200.0
266,22,projection_xy,1100,356023400000.0,439329500000.0,536754130000.0,7458087400.0
266,22,projection_yz,1100,349776500000.0,434422320000.0,532749800000.0,7458088000.0
266,22,projection_zx,1100,471417100000.0,565747400000.0,674751800000.0,7458086400.0
1310,12,projection_xy,600,1948403300.0,1450009500.0,1259350400.0,6396059.0
1310,12,projection_yz,600,1948478500.0,1450050700.0,1259375100.0,6396059.5
1310,12,projection_zx,600,1948480900.0,1450052000.0,1259376400.0,6396060.5
24,28,projection_xy,1400,671705300000.0,836181950000.0,1062326900000.0,71195090000.0
24,28,projection_yz,1400,1473635200000.0,1690216300000.0,2074332600000.0,71195100000.0
24,28,projection_zx,1400,687935060000.0,760202100000.0,929220000000.0,71195050000.0
342,27,projection_xy,1350,1642584300000.0,1386320900000.0,1173524600000.0,2313801500.0
342,27,projection_yz,1350,1678780700000.0,1369912600000.0,1157259200000.0,2313801200.0
342,27,projection_zx,1350,2053366300000.0,1572678400000.0,1272930400000.0,2313799400.0
1104,18,projection_xy,900,122414285000.0,84787550000.0,64775545000.0,141040740.0
1104,18,projection_yz,900,122663230000.0,84918520000.0,64834474000.0,141040770.0
1104,18,projection_zx,900,122466680000.0,84799810000.0,64781630000.0,141040770.0
3139,14,projection_xy,700,5062970000.0,3867204000.0,3402189600.0,15923855.0
3139,14,projection_yz,700,5063362600.0,3867432200.0,3402325200.0,15923854.0
3139,14,projection_zx,700,5063791600.0,3867667700.0,3402466600.0,15923856.0
1397,11,projection_xy,550,9219903000.0,5683578000.0,3880623000.0,7843163.0
1397,11,projection_yz,550,9222835000.0,5684625400.0,3881032400.0,7843162.0
1397,11,projection_zx,550,9223327000.0,5684690400.0,3880971500.0,7843162.5
2230,14,projection_xy,700,6513259500.0,4947461600.0,4136619000.0,11796597.0
2230,14,projection_yz,700,6512225300.0,4946897000.0,4136289300.0,11796597.0
2230,14,projection_zx,700,6511609000.0,4946553000.0,4136092000.0,11796595.0
1886,13,projection_xy,650,1700475000.0,1277439900.0,1116182900.0,6085707.5
1886,13,projection_yz,650,1700470500.0,1277437300.0,1116181200.0,6085708.0
1886,13,projection_zx,650,1700520300.0,1277464400.0,1116197600.0,6085707.5
606,18,projection_xy,900,494735800000.0,297836640000.0,224761710000.0,475220900.0
606,18,projection_yz,900,491172860000.0,302425540000.0,227831150000.0,475220670.0
606,18,projection_zx,900,529245900000.0,313979270000.0,233136000000.0,475220700.0
1508,12,projection_xy,600,4571866600.0,3321903000.0,2732248300.0,10160864.0
1508,12,projection_yz,600,4572197000.0,3322069500.0,2732334800.0,10160863.0
1508,12,projection_zx,600,4571686000.0,3321843500.0,2732231000.0,10160863.0
3503,32,projection_xy,1600,50432635000.0,48560787000.0,48738910000.0,279475870.0
3503,32,projection_yz,1600,50450145000.0,48573270000.0,48747610000.0,279475800.0
3503,32,projection_zx,1600,50455090000.0,48576926000.0,48750250000.0,279475840.0
13807,22,projection_xy,1100,5348650500.0,4039195600.0,3597438000.0,16444743.0
13807,22,projection_yz,1100,5348709000.0,4039225300.0,3597455000.0,16444749.0
13807,22,projection_zx,1100,5348785000.0,4039272000.0,3597484800.0,16444744.0
1411,13,projection_xy,650,3779471600.0,2803986700.0,2385596000.0,10163055.0
1411,13,projection_yz,650,3779729700.0,2804124400.0,2385673000.0,10163061.0
1411,13,projection_zx,650,3779858700.0,2804185900.0,2385692700.0,10163057.0
1824,15,projection_xy,750,2556534800.0,1940566900.0,1696863200.0,9187826.0
1824,15,projection_yz,750,2556484600.0,1940538900.0,1696845800.0,9187830.0
1824,15,projection_zx,750,2556304600.0,1940438700.0,1696784600.0,9187828.0
972,11,projection_xy,550,41306340000.0,29957528000.0,23154815000.0,53749240.0
972,11,projection_yz,550,41135403000.0,29876347000.0,23115810000.0,53749236.0
972,11,projection_zx,550,41186230000.0,29905860000.0,23130507000.0,53749244.0
506,23,projection_xy,1150,1010372300000.0,673273200000.0,474879070000.0,638459460.0
506,23,projection_yz,1150,989416100000.0,666725840000.0,472713100000.0,638459300.0
506,23,projection_zx,1150,1015786300000.0,677016960000.0,477235120000.0,638459600.0
136,16,projection_xy,800,480981220000.0,468876300000.0,532764260000.0,8880201000.0
136,16,projection_yz,800,671866100000.0,588211950000.0,640553500000.0,8880199000.0
136,16,projection_zx,800,482973000000.0,433627960000.0,478659020000.0,8880198000.0
2086,17,projection_xy,850,2562780700.0,1920491100.0,1658425300.0,8699108.0
2086,17,projection_yz,850,2562822400.0,1920513900.0,1658437500.0,8699108.0
2086,17,projection_zx,850,2562750000.0,1920474200.0,1658415100.0,8699109.0
1399,11,projection_xy,550,9539128000.0,7072076000.0,5474977000.0,12411945.0
1399,11,projection_yz,550,9538692000.0,7072139300.0,5475217000.0,12411946.0
1399,11,projection_zx,550,9542417000.0,7073898000.0,5475961300.0,12411945.0
1698,21,projection_xy,1050,38235353000.0,29405620000.0,25084000000.0,89294056.0
1698,21,projection_yz,1050,38163970000.0,29361439000.0,25055154000.0,89294050.0
1698,21,projection_zx,1050,38212723000.0,29382636000.0,25063627000.0,89294030.0
909,20,projection_xy,1000,134064430000.0,93718070000.0,66573840000.0,113061850.0
909,20,projection_yz,1000,135363715000.0,94339740000.0,66855272000.0,113061840.0
909,20,projection_zx,1000,135012650000.0,94156050000.0,66762777000.0,113061830.0
133,11,projection_xy,550,402204660000.0,328845460000.0,347229100000.0,9596584000.0
133,11,projection_yz,550,284263350000.0,291188100000.0,325355900000.0,9596587000.0
133,11,projection_zx,550,419822440000.0,381411900000.0,408953900000.0,9596587000.0
594,28,projection_xy,1400,547698840000.0,290328200000.0,208647000000.0,412083420.0
594,28,projection_yz,1400,564907700000.0,294842600000.0,210421580000.0,412083330.0
594,28,projection_zx,1400,589952100000.0,302443100000.0,213609550000.0,412083330.0
277,25,projection_xy,1250,1624665600000.0,1168449300000.0,1020638500000.0,3345913000.0
277,25,projection_yz,1250,1266444000000.0,937554700000.0,849127340000.0,3345913000.0
277,25,projection_zx,1250,1599507800000.0,1055411900000.0,916749400000.0,3345913900.0
9,74,projection_xy,3700,6431289000000.0,7091220000000.0,8406432000000.0,241237250000.0
9,74,projection_yz,3700,5427711400000.0,6180803000000.0,7369882000000.0,241237200000.0
9,74,projection_zx,3700,5685752000000.0,6425934000000.0,7711854000000.0,241237430000.0
419,38,projection_xy,1900,710692240000.0,503854100000.0,384402650000.0,839835900.0
419,38,projection_yz,1900,702670640000.0,496648780000.0,380516430000.0,839835900.0
419,38,projection_zx,1900,693829100000.0,493205550000.0,379334400000.0,839836400.0
1625,10,projection_xy,500,4196877600.0,2888658400.0,2275902000.0,8740211.0
1625,10,projection_yz,500,4196059400.0,2888265000.0,2275693300.0,8740211.0
1625,10,projection_zx,500,4196449500.0,2888546000.0,2275852500.0,8740211.0
33,25,projection_xy,1250,2390284300000.0,2199450600000.0,2387822800000.0,62257250000.0
33,25,projection_yz,1250,1559168800000.0,1481550600000.0,1642963400000.0,62257213000.0
33,25,projection_zx,1250,2632117600000.0,2182950700000.0,2272090000000.0,62257213000.0
309,28,projection_xy,1400,1536591500000.0,1125642700000.0,969516650000.0,2649485800.0
309,28,projection_yz,1400,1016501000000.0,890849850000.0,833144000000.0,2649487000.0
309,28,projection_zx,1400,893863000000.0,806274140000.0,772542800000.0,2649486000.0
1432,22,projection_xy,1100,22013966000.0,13220653000.0,8986277000.0,22291492.0
1432,22,projection_yz,1100,22013650000.0,13220377000.0,8986132000.0,22291476.0
1432,22,projection_zx,1100,22007038000.0,13217576000.0,8984936000.0,22291488.0
467,21,projection_xy,1050,504170480000.0,274892620000.0,187853030000.0,237444770.0
467,21,projection_yz,1050,507137360000.0,275575050000.0,188104720000.0,237444880.0
467,21,projection_zx,1050,505006850000.0,275061700000.0,187912810000.0,237444820.0
795,10,projection_xy,500,287799970000.0,169187720000.0,109997110000.0,115167020.0
795,10,projection_yz,500,287808980000.0,169212560000.0,109947250000.0,115167030.0
795,10,projection_zx,500,290427600000.0,170264020000.0,110403020000.0,115167030.0
260,19,projection_xy,950,1019131660000.0,835722200000.0,813397050000.0,3804905700.0
260,19,projection_yz,950,959903400000.0,791987400000.0,768033100000.0,3804906000.0
260,19,projection_zx,950,763539900000.0,626885070000.0,630080140000.0,3804904700.0
1266,10,projection_xy,500,30442476000.0,12652232000.0,8020171300.0,14983972.0
1266,10,projection_yz,500,30389537000.0,12639654000.0,8015768000.0,14983975.0
1266,10,projection_zx,500,30409708000.0,12644365000.0,8017389000.0,14983972.0
1083,11,projection_xy,550,22954860000.0,9130172000.0,5436495000.0,7608693.5
1083,11,projection_yz,550,22961463000.0,9131050000.0,5436548600.0,7608694.5
1083,11,projection_zx,550,22962108000.0,9130509000.0,5436376600.0,7608693.5
4666,13,projection_xy,650,2017104400.0,1521914500.0,1339329900.0,7075857.0
4666,13,projection_yz,650,2017167200.0,1521949800.0,1339351300.0,7075857.0
4666,13,projection_zx,650,2017152500.0,1521940900.0,1339345400.0,7075857.0
1292,13,projection_xy,650,22929818000.0,18314200000.0,15146086000.0,40324516.0
1292,13,projection_yz,650,22941657000.0,18321693000.0,15150793000.0,40324508.0
1292,13,projection_zx,650,23027390000.0,18370570000.0,15177259000.0,40324510.0
268,27,projection_xy,1350,905018600000.0,788390900000.0,829618900000.0,6229746700.0
268,27,projection_yz,1350,1732821900000.0,1387110100000.0,1329202900000.0,6229747700.0
268,27,projection_zx,1350,923326300000.0,805830800000.0,839700050000.0,6229745000.0
2561,12,projection_xy,600,2988991700.0,2255716600.0,1988607100.0,10180427.0
2561,12,projection_yz,600,2988839200.0,2255628500.0,1988551000.0,10180425.0
2561,12,projection_zx,600,2989064400.0,2255757000.0,1988631900.0,10180425.0
985,18,projection_xy,900,36411073000.0,29682640000.0,25109830000.0,75387224.0
985,18,projection_yz,900,36559938000.0,29767700000.0,25155654000.0,75387210.0
985,18,projection_zx,900,36578046000.0,29778534000.0,25162078000.0,75387210.0
439,25,projection_xy,1250,1412141700000.0,873100100000.0,637770500000.0,1094572800.0
439,25,projection_yz,1250,1578249700000.0,937941100000.0,667892450000.0,1094573200.0
439,25,projection_zx,1250,1453081200000.0,886784100000.0,642883650000.0,1094572900.0
1514,11,projection_xy,550,15257590000.0,8943036000.0,6518179300.0,17074504.0
1514,11,projection_yz,550,15239961000.0,8937284000.0,6516143000.0,17074510.0
1514,11,projection_zx,550,15258621000.0,8943584000.0,6518631000.0,17074506.0
195,28,projection_xy,1400,2371510900000.0,1684672100000.0,1498716000000.0,4715710500.0
195,28,projection_yz,1400,2613431000000.0,1846897400000.0,1609810600000.0,4715710500.0
195,28,projection_zx,1400,1115706900000.0,1044884500000.0,1040008300000.0,4715708000.0
1474,15,projection_xy,750,16451298000.0,12112163000.0,9431672000.0,25673850.0
1474,15,projection_yz,750,16450214000.0,12111436000.0,9431179000.0,25673850.0
