galaxyID,FOV,view,band,pixel,Ie_1D,reff_1D,n_1D,Ie_2D,reff_2D,n_2D,x0_2D,y0_2D,ellip_2D,theta_2D
0,29,projection_xy,band_g,1450,1530168.7764050844,5.717627057441431,0.16352284278730006,1474950.9014960716,19.072965999874825,0.1136750078619516,0.0364582717284981,-0.09230735716869796,0.0932121550656304,0.9534715951965076
0,29,projection_xy,mockmass,1450,7731723.989376486,2.7659929370019576,1.0044721008973598,5251101.572121961,3.343135396711173,1.2857475818113413,-0.07305023712613762,-0.019045428664136402,0.3670294543688252,0.3469266135622765
0,29,projection_yz,band_g,1450,1592907.88422493,5.354835402637876,0.16351806254169138,1509126.9737554926,18.75102725436322,0.10441380944615483,0.5543135845471175,-0.32856790688521803,0.02709554563395744,2.032478898353233
0,29,projection_yz,mockmass,1450,8325752.891169553,2.467561208564164,0.947926481129805,5332462.04472091,3.0753087739663383,1.275763161226262,0.024937914701682027,0.0956937030945418,0.2830671266702828,1.7183697549020227
0,29,projection_zx,band_g,1450,1559179.4618837638,5.283778873918553,0.1635142064895627,1503436.9502865244,19.03190460778346,0.10592759147848303,0.35664727746609753,-0.2686167612531235,0.07637528667665386,2.6700167126020955
0,29,projection_zx,mockmass,1450,6578261.853971007,3.2315287766266216,0.9857378124021058,4656149.3416802315,3.8319059617607363,1.2364376721272088,-0.08191891568551296,0.07450679096196622,0.4439254505475669,2.3274939704437125
1,40,projection_xy,band_g,2000,7143814.959811352,59.027567033194074,0.3905549083025984,11494036.09551376,23.20503266095105,0.024399919502912426,-8.0282423824605,1.2359434050497224,0.23383785686953865,0.4199431774309197
1,40,projection_xy,mockmass,2000,14575064.009131515,1.794962617539779,0.8651752274726922,10073408.976106483,2.090484154583896,1.1339886948297988,0.5067708154086001,-0.17284367125217126,0.02273032695430388,0.6247047246347579
1,40,projection_yz,band_g,2000,126057.04707902455,99.99999999996108,7.778428561736388,322201.1649192013,100.0,5.047452724666382,-5.565903196113956,1.9014295505227088,0.5720020600136464,2.2967543725260096
1,40,projection_yz,mockmass,2000,28145189.91714767,1.7819760449241209,0.7450483867653972,21645470.66490573,1.9500640123821003,0.9255323762948984,0.17317519870663545,-0.09266398597511938,0.4683675037398875,3.0456818625556745
1,40,projection_zx,band_g,2000,13107666.504014635,17.681969580201642,0.8863914792918001,1265893.697346423,100.0,2.6203543673956147,-21.810471731888303,-2.898922842665137,0.3931625580845545,0.6891589872646975
1,40,projection_zx,mockmass,2000,24325761.17907989,1.3652449489003666,0.900915985951864,1000023.365152131,8.532694484200029,3.6471105829854467,0.15668061554113688,-0.6706842773403812,3.793925272614794e-36,0.013865055638632466
2,126,projection_xy,band_g,6300,1286385.1132790805,52.342590923005254,0.4669418672412303,1062125.40741615,57.01877153536936,0.6629028833931524,-5.466131973844701,-4.96982928705705,0.3259358002879857,0.2764913418010977
2,126,projection_xy,mockmass,6300,6176160.735798162,2.8503662082494845,1.006374892949443,2507497.174713196,4.82236365012758,1.7023017470648318,0.4767176021654918,0.007572061486089627,0.3400863858463057,2.8554511762968744
2,126,projection_yz,band_g,6300,1121249.1207008774,59.63751570528347,0.4701081352961729,1011022.569421452,62.72048307823607,0.5549814161628001,-2.328388438944105,5.774107524048924,0.4078139584855153,1.9605154351874527
2,126,projection_yz,mockmass,6300,7058795.656275321,2.7265376244505193,1.1035293756317646,2666994.355294084,4.84834265296685,1.850271160468365,-0.003379222130858946,0.2945796172014117,0.3888978765383677,2.0839215801173783
