pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,523,projection_xy,694908302.1312001,-17.460251190739044,711378075.648,-15.394275042696222,23,720626148.9664,-16.774818750662973
550,523,projection_yz,598933346.7136,-17.33730852810033,635218899.7632,-15.192748306872232,23,598548466.8928,-16.613446234749823
550,523,projection_zx,837477885.5424,-17.631346089693103,832795626.7008001,-15.629121046415385,23,894640219.7504001,-16.977433369679048
550,435,projection_xy,400094343.9872,-16.805515460900786,389229890.7648,-14.883553233150067,18,450216381.6448,-16.17540602983145
550,435,projection_yz,345511742.6688,-16.684172389197414,348071893.4016,-14.640810315872898,18,360017926.5536,-16.016157030068598
550,435,projection_zx,299423681.7408,-16.523719717363164,300253367.5008,-14.552308421722426,18,331835899.90400004,-15.860715365456967
550,1158,projection_xy,41000389.8368,-14.278562287279597,37968628.9408,-12.42173375426735,16,46633015.7056,-13.701969965163132
550,1158,projection_yz,39316783.104,-14.247812776376714,36908390.8096,-12.360352243256738,16,44069781.504,-13.656444941686194
550,1158,projection_zx,39062496.870400004,-14.243741091771136,36770237.6448,-12.349353160497415,16,43625585.049600005,-13.64939999973362
550,1487,projection_xy,6275492.659200001,-12.079680741551284,5010398.8224,-10.554798150010857,10,8354476.8512,-11.664119564734618
550,1487,projection_yz,6274122.5472,-12.079600766825964,5010029.7728,-10.554704139912065,10,8353753.4976,-11.663882492890673
550,1487,projection_zx,6275961.2416,-12.07979487951287,5010925.568,-10.555067891446576,10,8356552.704000001,-11.664200632136188
550,913,projection_xy,32552147.353600003,-13.86074811358422,25840400.7936,-12.28360753073795,15,41062275.4816,-13.451449106919425
550,913,projection_yz,33622743.4496,-13.883503647693475,26387695.2064,-12.332246728757344,15,42943623.9872,-13.48658286707842
550,913,projection_zx,33061250.6624,-13.871876530225924,26106617.856000002,-12.306563662617123,15,41939714.048,-13.468298195797699
550,101,projection_xy,982802287.8208001,-17.953119528428118,1120076824.576,-15.679665281349536,18,937273013.0432,-17.151165396959037
550,101,projection_yz,1696784711.68,-18.49620147101897,1847058235.3920002,-16.320053742376327,18,1690524608.1024,-17.74406685614673
550,101,projection_zx,1222889596.5184,-18.19093915092369,1394362390.9376001,-15.888263793730363,18,1135809554.0224001,-17.38846812585492
550,877,projection_xy,3917557.3504000003,-11.178479982889518,2184700.9280000003,-10.440769361645089,8,7521556.8896,-11.152538407414392
550,877,projection_yz,3921947.0336,-11.179210720606777,2186171.8016,-10.442456562662588,8,7533254.2464000005,-11.15375431042109
550,877,projection_zx,3915706.3680000002,-11.177996929534334,2183729.1520000002,-10.440249522042333,8,7517956.505600001,-11.15202529341346
550,1717,projection_xy,11515026.6368,-12.852403974456424,10208491.9296,-11.135898887979966,13,14267883.520000001,-12.323162367301185
550,1717,projection_yz,11498996.531200001,-12.851259132423005,10197733.376,-11.133958185171231,13,14242403.123200001,-12.321649857410703
550,1717,projection_zx,11536543.744,-12.853643258130807,10220150.784,-11.138685818170199,13,14304554.188800002,-12.325189292903895
550,187,projection_xy,1266042588.3648,-18.160855680717567,1356257873.1008,-15.979493787500733,23,1235371320.9344,-17.426120787861976
550,187,projection_yz,1151045153.5872002,-18.09450227816275,1275853799.424,-15.844361211336672,23,1090798380.6464,-17.32273090153565
550,187,projection_zx,1156543466.7008,-18.060614939284648,1236647647.6416001,-15.87928552515902,23,1126455941.5296001,-17.327904899064826
550,1121,projection_xy,248104406.2208,-16.314999293564355,247742044.56960002,-14.243004558260779,33,249575427.2768,-15.656586193030252
550,1121,projection_yz,248573381.8368,-16.316972034213997,248192591.46240002,-14.245576222213113,33,250167269.7856,-15.658636552313498
550,1121,projection_zx,250085035.21280003,-16.320902224301086,249092636.67200002,-14.255531418562668,33,252471620.4032,-15.66521926212364
550,109,projection_xy,1449142937.1904001,-18.33485321634776,1591993486.5408,-16.116129047265524,21,1401043497.7792,-17.572778061282236
550,109,projection_yz,652310111.8464,-17.578517377894443,793244283.6992,-15.10675673269025,21,552971429.4784,-16.706135277078317
550,109,projection_zx,1628257963.2128,-18.445198021734463,1762297433.2928002,-16.247542591451868,21,1581310069.9648001,-17.699308027066046
550,1457,projection_xy,3810855.3216000004,-11.41867335117574,2725645.312,-10.180455122423371,9,5918096.5888,-11.122556152943618
550,1457,projection_yz,3809065.3696000003,-11.418463016967516,2725117.3376,-10.179836199083525,9,5914723.9424,-11.122046064766673
550,1457,projection_zx,3807691.9808,-11.418045572999796,2724069.7856,-10.179140710931236,9,5910936.3712,-11.121654523355824
550,1218,projection_xy,18927822.4384,-12.880977995520555,10480721.92,-12.351108853023725,10,43696186.9824,-12.862751632983416
550,1218,projection_yz,18434503.4752,-12.862488556267548,10303752.6016,-12.308153821072228,10,42001183.5392,-12.834078611448126
550,1218,projection_zx,18833437.4912,-12.877670483473851,10448842.752,-12.34163744210737,10,43316661.452800006,-12.857323987403644
550,408,projection_xy,511573963.5712,-16.920255080343964,432615456.768,-15.345288513794415,19,688835316.9408001,-16.44227108265035
550,408,projection_yz,655700420.1984,-17.107685517925468,514131492.864,-15.755259508355206,19,1004855938.2528001,-16.711763654948612
550,408,projection_zx,420889178.9312,-16.775208762610823,378515357.69600004,-15.015725736605571,19,508499224.1664,-16.230419400430407
550,267,projection_xy,486913658.0608,-16.70266192536785,354050139.7504,-15.612435541788273,20,880996568.2688,-16.388629891988302
550,267,projection_yz,514704120.21760005,-16.76077693889694,373517346.4064,-15.612585046016122,20,881117888.5120001,-16.44889411200198
550,267,projection_zx,425302137.24160004,-16.605348303202142,323697482.1376,-15.313102542491432,20,668714926.08,-16.2417439128743
550,1050,projection_xy,40889548.800000004,-14.168856503310261,34319630.336,-12.496046289678898,15,49936547.84,-13.699030795782308
550,1050,projection_yz,40084285.0304,-14.154231573994691,33860442.5216,-12.467600062651108,15,48645203.558400005,-13.67743535410312
550,1050,projection_zx,39902235.852800004,-14.1508652541346,33755620.966400005,-12.460539962898991,15,48329909.8624,-13.672493078272522
550,1080,projection_xy,113803395.07200001,-15.171608725073613,86425816.2688,-13.715864723000013,20,153583969.8944,-14.81038804616348
550,1080,projection_yz,112083795.96800001,-15.16126816186941,85606603.16160001,-13.693715029505313,20,150482504.9088,-14.793857077197673
550,1080,projection_zx,114065683.2512,-15.173684432177927,86591202.9184,-13.719803183394149,20,154142100.6848,-14.812887515596545
550,360,projection_xy,468672367.8208,-16.95929802526257,448455350.68160003,-15.044124036441712,21,521974893.7728,-16.34717337240354
550,360,projection_yz,873477020.0576,-17.45924063926912,710716266.9056001,-15.921720485027087,21,1171354078.4128,-17.023128709492397
550,360,projection_zx,611276396.9536,-17.168367287614124,543684453.9904001,-15.426849421484217,21,742574050.5088,-16.635594067052118
550,60,projection_xy,2245067486.0032,-18.834704544260234,2522794164.224,-16.53552605058178,23,2061628551.9872,-18.04807350071838
550,60,projection_yz,1157070061.568,-18.19879027277149,1404481778.4832,-15.662574686683918,23,922634892.0832001,-17.328399141612643
550,60,projection_zx,1580780434.2272,-18.504167031173843,1860659104.9728,-16.062296757164603,23,1333271828.8896,-17.66717887972365
550,755,projection_xy,102808059.904,-15.136185273742255,83651572.5312,-13.537590908406802,21,130327589.6832,-14.700067909085346
550,755,projection_yz,108501257.4208,-15.175095251642274,86703793.76640001,-13.616097701071439,21,140100304.896,-14.758586928128436
550,755,projection_zx,109701641.01120001,-15.18364085161061,87388913.664,-13.634071563091894,21,142438904.6272,-14.770532810431272
550,2234,projection_xy,8290241.740800001,-12.53681576427259,7633545.6256,-10.774119542679927,12,10224635.084800001,-11.966417986558069
550,2234,projection_yz,8290271.232000001,-12.536814599105552,7633537.4336,-10.774140071989493,12,10224828.416000001,-11.966421848882907
550,2234,projection_zx,8290074.624000001,-12.53680888976898,7633497.2928,-10.774097360150645,12,10224426.1888,-11.96639609979111
550,288,projection_xy,769862664.192,-17.52164340834601,752761438.2080001,-15.621356097531844,20,888264772.8128,-16.88603314571293
550,288,projection_yz,736422212.4032,-17.468387777646818,716729221.12,-15.514216538581067,20,804797494.0672001,-16.837817198692697
550,288,projection_zx,803443834.88,-17.570611552839296,787489226.7520001,-15.627251329918579,20,893100910.1824,-16.93238880649998
550,985,projection_xy,31109467.340800002,-13.893474667421794,26631146.7008,-12.189552940957917,15,37654872.064,-13.402231437854391
550,985,projection_yz,31648749.9776,-13.905431177848149,26926039.040000003,-12.215679174532394,15,38571956.633600004,-13.420891403691384
550,985,projection_zx,31718791.577600002,-13.90710786881604,26967652.761600003,-12.219161413499343,15,38695865.5488,-13.423291583028076
550,1217,projection_xy,19677811.507200003,-13.336515269978095,15944323.8912,-11.777536425999866,16,25764075.9296,-12.904941990421547
550,1217,projection_yz,19234865.152000003,-13.319534225493372,15696892.7232,-11.745243787682163,16,25009068.441600002,-12.880222864968461
550,1217,projection_zx,19568680.96,-13.33032181323219,15853630.259200001,-11.772499140771291,16,25644820.0704,-12.89890388183794
550,561,projection_xy,486808328.60160005,-16.86364842525299,410638221.31200004,-15.2598923086225,21,636732361.9328,-16.38839499946397
550,561,projection_yz,490935576.1664,-16.873698021535873,414456741.888,-15.267408904074408,21,641155779.7888,-16.397561262124405
550,561,projection_zx,587204657.1520001,-16.99705681872173,464325705.72800004,-15.649376894786421,21,911487585.4848001,-16.59197372833694
550,1208,projection_xy,15370972.3648,-13.089865880166196,12704171.6224,-11.473171920088646,13,19465643.6224,-12.636753354388544
550,1208,projection_yz,15370426.777600002,-13.089601555476298,12701079.1424,-11.473272804575096,13,19467452.416,-12.636714815883954
550,1208,projection_zx,15152537.600000001,-13.078957488852902,12577171.865600001,-11.45262077898948,13,19100657.2544,-12.62121342588962
550,95,projection_xy,1469665981.2352002,-18.329553874111916,1584242098.176,-16.220666232609297,22,1542646765.9776,-17.588046603894732
550,95,projection_yz,781212503.2448001,-17.727314909955687,909758169.088,-15.412427935290712,22,732775894.2208,-16.901922963801347
550,95,projection_zx,2865161777.9712,-18.948776517224523,2802274061.5168,-17.052640836686425,22,3319375121.6128,-18.312872872300055
550,842,projection_xy,106000986.9312,-15.162546932604561,85707489.28,-13.546479054151462,19,131398867.35360001,-14.73327477204822
550,842,projection_yz,107760412.2624,-15.17477933155295,86678568.96000001,-13.571467432685061,19,134458100.9408,-14.751148110530428
550,842,projection_zx,103593037.0048,-15.144477083072,84292868.5056,-13.514770500393517,19,127616902.75840001,-14.708326413329521
550,823,projection_xy,77930450.1248,-14.758978775084154,59100548.3008,-13.558822161059695,21,132901188.4032,-14.399267961807768
550,823,projection_yz,76656653.1072,-14.74164177254667,58164327.2192,-13.547925026061428,21,131573979.54560001,-14.381374634191038
550,823,projection_zx,73817194.496,-14.722758331173361,57161462.5792,-13.451993296692034,21,120447369.216,-14.34039383832969
550,1108,projection_xy,26759766.016000003,-13.576626525269505,19890724.864,-12.391104607488998,12,45335858.3808,-13.238705779241302
550,1108,projection_yz,27977331.507200003,-13.609228098063857,20497044.275200002,-12.45303990464842,12,47997206.528000005,-13.287015722229667
550,1108,projection_zx,28133857.689600002,-13.613149060995239,20571199.897600003,-12.464332164272015,12,48499009.1264,-13.29307321580565
550,217,projection_xy,926970544.128,-17.770267095626707,946469968.2816,-15.716602429831507,17,969707985.3056,-17.087664835021663
550,217,projection_yz,809175980.4416001,-17.697226221154935,884892447.5392001,-15.452524717415152,17,760343586.4064001,-16.940107456760465
550,217,projection_zx,925816166.8096,-17.814703745985973,986010406.0928,-15.650997302905303,17,912848951.7056,-17.0863119006517
550,937,projection_xy,67828436.1728,-14.667804064122949,54340249.190400004,-13.278010315428112,17,102613411.4304,-14.248529510620953
550,937,projection_yz,68667224.8832,-14.66922007565051,54411165.696,-13.33348551779591,17,107992652.18560001,-14.261873740435915
550,937,projection_zx,68124160.81920001,-14.656615135455988,53783127.654400006,-13.352047257110435,17,109854765.8752,-14.253252913759068
550,703,projection_xy,237257071.0016,-16.122067765587133,207408765.33760002,-14.332570506089866,26,271036763.3408,-15.60804791155986
550,703,projection_yz,228223667.4048,-16.09261419491314,201857866.1376,-14.27953489041202,26,258115423.4368,-15.565901699792766
550,703,projection_zx,222196767.12960002,-16.07487404818113,198586453.19680002,-14.253982036381025,26,252111591.8336,-15.536844339617554
550,1135,projection_xy,23764026.9824,-13.476819479863726,18143780.864,-12.20479345927654,13,38187162.0096,-13.109800092040276
550,1135,projection_yz,23776465.7152,-13.477343295127595,18152536.4736,-12.206877441939188,13,38260529.5616,-13.110368246978693
550,1135,projection_zx,23569581.6704,-13.470473472769607,18038041.8048,-12.193939787685785,13,37807321.9072,-13.100879686068003
550,656,projection_xy,202509307.0848,-15.94924509235773,176887863.70560002,-14.381383888103883,19,283500321.1776,-15.436112469156802
550,656,projection_yz,218305462.272,-15.993916793591955,184317562.06080002,-14.499812959626304,19,316173293.97760004,-15.51766150607209
550,656,projection_zx,191498865.8688,-15.895312176806451,168315794.2272,-14.29030576578377,19,260688760.0128,-15.37541551562609
550,218,projection_xy,479762894.0288,-17.216778712200018,568475149.9264001,-14.71046752042946,11,383872506.2656,-16.372566638978945
550,218,projection_yz,542625811.6608,-17.316930839754185,623407949.4144,-14.889544310290084,11,452707536.07680005,-16.506251121164546
550,218,projection_zx,508588615.27040005,-17.27060227700889,597366564.4544001,-14.781769708557821,11,409928282.9312,-16.435916585722985
550,945,projection_xy,44201115.648,-14.20353693423896,35433558.835200004,-12.617354882912021,17,55839555.58400001,-13.783583077991247
550,945,projection_yz,46325802.598400004,-14.237568154944624,36561774.1824,-12.68642855755796,17,59507461.3248,-13.834557380610734
550,945,projection_zx,46029678.1824,-14.23355205034265,36426783.1296,-12.676184519243659,17,58948642.4064,-13.827594846310733
550,357,projection_xy,1240177259.3152,-17.855131558166846,1023416991.7440001,-16.31363328851605,24,1680557264.0768,-17.40370940895518
550,357,projection_yz,988085537.9968001,-17.67889351697056,870076435.6608001,-15.976696180744778,24,1232192248.2176,-17.156986357096564
550,357,projection_zx,900510148.1984,-17.58347568974697,796875135.3856001,-15.875190454452905,24,1122215290.4704,-17.056221528540554
550,1147,projection_xy,16518317.670400001,-13.173044045090643,13715688.652800001,-11.601888469476663,13,21915702.0672,-12.714914534872142
550,1147,projection_yz,16380234.9568,-13.167571305113155,13646727.5776,-11.58857866216789,13,21648682.1888,-12.705800317387295
550,1147,projection_zx,16379859.7632,-13.1664239325327,13632313.753600001,-11.589991557867176,13,21676872.4992,-12.705775448028474
550,712,projection_xy,215133244.62080002,-16.139732502273482,210810870.1696,-14.149309178969826,20,228941050.67520002,-15.50176881815552
550,712,projection_yz,332240833.7408,-16.472562019298607,286434158.1824,-14.809156273848401,20,420399808.512,-15.973632519855554
550,712,projection_zx,291936298.5984,-16.365668293923818,259577662.66880003,-14.65870605797556,20,366001127.424,-15.83322024347295
550,420,projection_xy,391848316.1088,-16.79185172565282,384362217.472,-14.791983968530353,20,413802954.75200003,-16.15279496203172
550,420,projection_yz,566110348.9024,-17.08694689192047,504404272.74240005,-15.3549996871964,20,695024117.3504001,-16.5522527354279
550,420,projection_zx,354743274.7008,-16.703208918676026,354228554.95680004,-14.687306404538276,20,375770395.4432,-16.044785426898706
550,7,projection_xy,5690336739.328,-19.832217869662244,6322475394.6624,-17.663952795944837,32,5828826365.952001,-19.05784491893352
550,7,projection_yz,16446058921.984001,-20.888125805406936,16720540886.630402,-18.923393403987394,32,18593337887.9488,-20.210154604727393
550,7,projection_zx,21445959535.8208,-21.152536597785463,21331168146.2272,-19.25802842535025,32,25305292996.608,-20.498363705569176
550,841,projection_xy,105655251.7632,-15.090742958364627,80222683.136,-13.884610370662053,13,179408968.0896,-14.72972772306599
550,841,projection_yz,106546875.5968,-15.082510046489103,79616671.744,-13.967073437426237,13,193566133.4528,-14.738851797233389
550,841,projection_zx,103258868.94080001,-15.05716086959187,77779356.8768,-13.929114439022761,13,186915697.4592,-14.704818409093052
550,2468,projection_xy,3801150.2592,-11.649097639385184,3370071.04,-10.003623611449097,11,5028627.2512,-11.119787593931202
550,2468,projection_yz,3801145.7536000004,-11.649047493091702,3369915.392,-10.003605481678438,11,5028543.2832,-11.119786306979725
550,2468,projection_zx,3801024.512,-11.649048152926392,3369917.44,-10.00364386337153,11,5028721.0496000005,-11.119751675712584
550,74,projection_xy,1123161735.168,-18.133958020934173,1323071176.704,-15.663503939980657,18,923424889.2416,-17.296105747807303
550,74,projection_yz,1053867848.4992001,-18.074303273030623,1252337280.6144001,-15.58642441469772,18,860141230.4896001,-17.22696538804083
550,74,projection_zx,1136647785.6768,-18.130858883973794,1319299973.1200001,-15.691727475430788,18,947743883.264,-17.309064775540264
550,2179,projection_xy,42836724.9408,-14.358335635988722,40863376.9984,-12.474161967334293,23,48940092.6208,-13.749540649184022
550,2179,projection_yz,42834948.9152,-14.358280174627426,40861289.676800005,-12.474085488633172,23,48936645.427200004,-13.749495633247994
550,2179,projection_zx,42835292.979200006,-14.358280522902271,40861302.784,-12.474078654722781,23,48936337.408,-13.749504354193176
550,49,projection_xy,2097825605.2224002,-18.861129476165104,2584947877.4784,-16.278891294201067,16,1627633116.7744,-17.974423454832575
550,49,projection_yz,1858456675.9424,-18.69632031146967,2220895502.336,-16.194591896228953,16,1506040872.96,-17.84288110335814
550,49,projection_zx,2597254175.1296,-19.084777717231212,3176223735.808,-16.518341912489213,16,2029255655.424,-18.206286132693442
550,527,projection_xy,499271493.2224,-16.89885561732919,424172244.1728,-15.143486770027483,21,571998260.4288,-16.415841924903248
550,527,projection_yz,443555984.1792,-16.804168272193692,388747231.232,-14.984164191867546,21,493930309.2224,-16.28737110712536
550,527,projection_zx,508996983.1936,-16.911641679387706,429196994.15040004,-15.170577762202047,21,586450154.2912,-16.436788020742412
550,539,projection_xy,381773204.6848,-16.58332301122509,317197097.3696,-15.010438604819896,22,506029041.2544,-16.124513608822063
550,539,projection_yz,326596427.776,-16.455471438798163,281960697.0368,-14.80818743178077,22,420024837.73440003,-15.955028575575602
550,539,projection_zx,392477645.20960003,-16.612786844535677,325922796.3392,-15.013718054492614,22,507559804.92800003,-16.154537312966873
550,861,projection_xy,192331291.0336,-15.894674319596627,168216939.72480002,-14.335841297020824,23,271854495.3344,-15.380124867092592
550,861,projection_yz,186898474.5984,-15.861561443970592,163164087.9104,-14.309389700912096,23,265311381.09440002,-15.349014392074677
550,861,projection_zx,218143064.064,-15.991522918731166,183911618.96960002,-14.5303490783975,23,325191834.00960004,-15.516853522488637
550,7166,projection_xy,1344646.5536,-10.510754543622522,1181141.1968,-8.878754134684062,11,1784438.784,-9.99152035769837
550,7166,projection_yz,1344631.808,-10.510790782600482,1181180.6208000001,-8.878815939445424,11,1784540.3648,-9.991508451283616
550,7166,projection_zx,1344603.1360000002,-10.510745695480551,1181131.5712000001,-8.878783168407303,11,1784486.5024,-9.991485299547817
550,10,projection_xy,11309452519.0144,-20.620237237149432,13064563222.1184,-18.26444367561153,53,10133919970.099201,-19.80360395401877
550,10,projection_yz,12872012791.808,-20.783580737360666,15185611849.728,-18.3280236644867,53,10745075361.3824,-19.94411615669901
550,10,projection_zx,11741656252.416,-20.68419142923802,13857234668.7488,-18.234131453061664,53,9854908157.132801,-19.844323404662077
550,56,projection_xy,2962727580.4672003,-19.023785899831857,3002716703.9488,-17.05018988618721,27,3311890386.1248,-18.349229301043245
550,56,projection_yz,2545536938.8032002,-18.909568497082162,2702883946.4960003,-16.790876079954277,27,2608257302.5280004,-18.184448508886156
550,56,projection_zx,4315589430.4768,-19.387554888128378,4197802049.5360003,-17.52476198393147,27,5127489663.7952,-18.75760030193642
550,1038,projection_xy,26732666.880000003,-13.512161697530084,18744103.731200002,-12.271765341024668,13,40616840.396800004,-13.237605716522259
550,1038,projection_yz,26678625.8944,-13.509714051604325,18701895.270400003,-12.270546154135577,13,40571256.832,-13.23540864277321
550,1038,projection_zx,26336337.92,-13.500749260648144,18548111.7696,-12.250379322734013,13,39824628.1216,-13.221388464937084
550,1104,projection_xy,74733984.1536,-14.793313234411757,60999362.150400005,-13.258734949835713,15,100807763.5584,-14.353795339013923
550,1104,projection_yz,82474061.0048,-14.863811936532693,65091574.1696,-13.401333964832752,15,114956514.09920001,-14.46079344913832
550,1104,projection_zx,78090384.17920001,-14.824909812961822,62800619.110400006,-13.328585347504617,15,107506355.4048,-14.401493898553108
550,155,projection_xy,1839722607.4112,-18.53217805400741,1909287026.6880002,-16.390125702902257,57,1803226500.3008,-17.831880863023308
550,155,projection_yz,2001562553.5488,-18.607972718533354,2047335831.9616,-16.49593801217553,57,1987811527.8848002,-17.92342291844924
550,155,projection_zx,1747948929.0240002,-18.484869819383512,1827881038.6432002,-16.329328246024126,57,1705027148.1856,-17.77632184853904
550,925,projection_xy,106619247.00160001,-15.257981872312767,93582091.8784,-13.48620834362887,21,124303494.3488,-14.739589027487819
550,925,projection_yz,113965059.2768,-15.306770105284281,97883173.6832,-13.584768276084098,21,136115414.6304,-14.811929301822799
550,925,projection_zx,105659845.83680001,-15.255000265516374,93325452.9024,-13.469463089195976,21,122401076.01920001,-14.729774931732974
550,782,projection_xy,173751153.4592,-15.764723075285284,149241371.0336,-14.063981499574489,17,211637488.8448,-15.269819240915131
550,782,projection_yz,157280252.7232,-15.685187744753096,138699564.6464,-13.897865897902644,17,181612760.26880002,-15.161685495819002
550,782,projection_zx,164947138.96960002,-15.730569872453186,144619864.064,-13.957255890767012,17,191823740.928,-15.213361967625636
550,875,projection_xy,74808845.9264,-14.709199768865561,56452074.7008,-13.457992344372222,16,121114722.304,-14.35488238737094
550,875,projection_yz,72624963.584,-14.685269570350814,55221452.800000004,-13.428486073887775,16,117867597.0048,-14.322714819080415
550,875,projection_zx,77091582.7712,-14.731528803383819,57625077.3504,-13.5061560375222,16,126608369.2544,-14.387517405711728
550,613,projection_xy,244538933.24800003,-16.100064525782074,203247779.84,-14.489815994812446,19,313275475.55840003,-15.640870033380077
550,613,projection_yz,305185003.9296,-16.270768605632227,237852347.5968,-14.80309099952309,19,418057866.4448,-15.881407974004683
550,613,projection_zx,270142380.4416,-16.178986431760052,218572023.3984,-14.620619155963283,19,353384634.7776,-15.748981806156335
550,273,projection_xy,1042611804.5696001,-17.766362555533533,943072372.3264,-15.983074429543972,25,1239452169.0112,-17.21530659437606
550,273,projection_yz,1428681968.8448,-18.01571437982212,1186549202.944,-16.44583333839641,25,1898162264.4736001,-17.557338909017986
550,273,projection_zx,896234894.1312001,-17.63630004889825,836604159.5904,-15.766393190768092,25,1015213247.6928,-17.051054621966486
550,203,projection_xy,1079827234.816,-17.95633541338382,1123399342.4896,-15.913082180901363,21,1162071559.3728,-17.253385692032225
550,203,projection_yz,816442874.2656001,-17.72154237275617,904934090.3424001,-15.56274882155068,21,841587988.8896,-16.949814507405698
550,203,projection_zx,1164642982.2976,-18.042236779764906,1215891190.5792,-15.92085862220361,21,1170424620.6464,-17.33548203533462
550,1399,projection_xy,7443718.9632,-12.24262044761303,5821677.9776,-10.741886283192386,9,9925548.4416,-11.84947492006828
550,1399,projection_yz,7280981.6064,-12.22833694077604,5745591.9104,-10.706793380022187,9,9609866.4448,-11.825474834788357
550,1399,projection_zx,7458435.072000001,-12.24402869889728,5829233.8688,-10.744924132537758,9,9953358.6432,-11.851619283530551
550,960,projection_xy,3834034.5856000003,-11.66433027345918,3417685.6064,-9.956697957988684,9,4815919.104,-11.129140065478405
550,960,projection_yz,3829794.816,-11.663356456048914,3414621.5936000003,-9.955302494064284,9,4809733.3248000005,-11.127938767384999
550,960,projection_zx,3847566.1312,-11.66691682154803,3425837.2608000003,-9.96160716721706,9,4837743.8208,-11.132965232836709
550,1170,projection_xy,27499380.736,-13.621230070895018,20724880.1792,-12.348308225270124,13,43583619.072000004,-13.268307284942365
550,1170,projection_yz,27325179.494400002,-13.616417861209081,20633226.4448,-12.339163892634627,13,43218088.7552,-13.261407558591992
550,1170,projection_zx,27444525.465600003,-13.61970744937251,20695836.2624,-12.343135013033262,13,43376449.9456,-13.26613931484336
550,592,projection_xy,423696426.5984,-16.683150434517714,347744423.1168,-15.216399095589782,20,611729801.2160001,-16.237637003080472
550,592,projection_yz,442075814.29760003,-16.703806550998685,354423590.0928,-15.334924101476915,20,682290996.8384,-16.283741888913553
550,592,projection_zx,451428378.2144,-16.73116475955719,363467767.808,-15.326630387326421,20,677098972.7744,-16.306472141808577
550,1,projection_xy,54490152776.4992,-22.13972189895769,52952779299.2256,-20.19456969268608,34,59955340954.828804,-21.51079506389211
550,1,projection_yz,26656405821.8496,-21.413469433837513,27126125926.8096,-19.423239617714287,34,29464280956.928,-20.73450397888309
550,1,projection_zx,48208759750.656006,-21.945687487081216,44286870762.2912,-20.141644878913027,34,57102871979.622406,-21.377814896723756
550,864,projection_xy,61157277.696,-14.610687439479834,51555496.755200006,-12.980483653179203,13,78017757.184,-14.136120363371374
550,864,projection_yz,66445443.072000004,-14.668746249117552,54387425.28,-13.112150415568212,13,88076523.9296,-14.226163004335087
550,864,projection_zx,61974727.8848,-14.60749416572831,51404088.9344,-13.034802900792393,13,82020263.5264,-14.150536571419766
550,238,projection_xy,452292195.1232,-17.09984832731432,510433689.6,-14.85027652010941,19,436627020.18560004,-16.308547733768002
550,238,projection_yz,1161940172.8,-17.963680316532717,1131024796.8768,-16.03059587670449,19,1294906320.4864001,-17.33295941804515
550,238,projection_zx,861072890.2656001,-17.689733425644107,878806722.1504,-15.703593566909063,19,958158654.6688,-17.00759979065578
550,771,projection_xy,119935100.5184,-15.420252423919182,108667823.7184,-13.683143318919043,14,149024381.3376,-14.867365758634667
550,771,projection_yz,130216060.51840001,-15.462319386289112,112960798.72,-13.933768903103463,14,187718710.0672,-14.956661380787056
550,771,projection_zx,126262535.78240001,-15.449491816269072,111634061.72160001,-13.824148458751822,14,169691224.4736,-14.92318626798374
550,138,projection_xy,1181369342.3616002,-18.097044123647755,1278844233.3184001,-15.931315546292101,18,1181751653.1712,-17.350964240800884
550,138,projection_yz,820532163.3792,-17.74562698723274,925232319.6928,-15.402969721896607,18,726420160.5120001,-16.95523902320567
550,138,projection_zx,895531509.3504001,-17.817413740959807,988474559.6928,-15.554112488007156,18,834920251.3920001,-17.050202177853087
550,1467,projection_xy,6227767.296,-11.991161008962672,4618111.385600001,-10.592761316409295,11,8651761.2544,-11.655830941359019
550,1467,projection_yz,6258677.3504,-11.99491055669631,4634087.424000001,-10.600211393990197,11,8711331.84,-11.661206408060147
550,1467,projection_zx,6214478.2336,-11.98977120546949,4612203.7248,-10.589601258188079,11,8626616.729600001,-11.653511678067348
550,1677,projection_xy,6445131.366400001,-11.99787102070358,4646740.3776,-11.007161339948382,7,12672565.248000002,-11.693079434216264
550,1677,projection_yz,6401053.4912,-11.99373634659777,4629078.425600001,-10.990641936123147,7,12481212.416000001,-11.685628641117082
550,1677,projection_zx,6380767.232,-11.99186231754104,4621095.3216,-10.98515124147412,7,12418252.8,-11.682182255028083
550,880,projection_xy,84720523.6736,-14.888269086183795,66574457.24160001,-13.797658192032003,13,165601122.7136,-14.489971578910398
550,880,projection_yz,78148920.9344,-14.848265789607959,64166199.296000004,-13.575953151860446,13,135014763.72480002,-14.402307464350232
550,880,projection_zx,102927512.37120001,-14.995595203126951,73491664.0768,-14.235148634204414,13,247776123.2896,-14.701328691375219
550,302,projection_xy,1332223777.1776001,-18.005354962087196,1175281729.536,-16.289428815927536,19,1643506879.6928,-17.48144295140763
550,302,projection_yz,739493648.7936001,-17.478952507958383,723737378.816,-15.560156794335157,19,839581224.1408,-16.842336120931208
550,302,projection_zx,775385985.8432001,-17.553845449261786,775422109.2864001,-15.516359470711194,19,806387502.2848,-16.8937948684965
550,541,projection_xy,386455804.3136,-16.422382813768152,273497351.7824,-15.2852761623387,22,651794160.0256001,-16.13774958625546
550,541,projection_yz,376383314.32960004,-16.40890225721931,270122588.5696,-15.215403334548718,22,611169022.7712001,-16.109075905543712
