lum_V,mag_U,lum_U,pixel,mag_V,sim,lum_J,mag_J,FOV,view
11642215.628800001,-11.337214166415855,11772959.948800001,600,-12.855089096788653,2862,16262655.1808,-13.457978634238263,12,projection_xy
11641491.456,-11.337122294971085,11771963.8016,600,-12.855021559379352,2862,16262316.032000002,-13.457955991566049,12,projection_yz
11638114.7136,-11.336596377787124,11766262.9888,600,-12.854706583990438,2862,16260965.990400001,-13.457865853735377,12,projection_zx
12023313.203200001,-11.441719915936375,12962476.032000002,750,-12.890060401195296,1528,15748045.209600002,-13.42306663223916,15,projection_xy
12024351.948800001,-11.441878613474685,12964370.8416,750,-12.890154198551421,1528,15748426.9568,-13.423092951171256,15,projection_yz
12019118.08,-11.441074183286347,12954768.9984,750,-12.889681504640766,1528,15746510.028800001,-13.422960785284715,15,projection_zx
666632663.8592,-15.387642887664267,490972486.04160005,650,-17.249716473829825,315,2492206363.4432,-18.92146000146263,13,projection_xy
410479886.336,-14.832241958420102,294372193.0752,650,-16.723229703472402,315,1591056059.5968,-18.4342137048434,13,projection_yz
579863733.8624,-15.218016453590906,419958698.8032,650,-17.09831486931856,315,2183031842.4064,-18.77765017628674,13,projection_zx
81404015.4112,-13.421277046718942,80262155.46880001,1000,-14.966614569591435,1243,120755742.31040001,-15.634769479913405,20,projection_xy
81405955.2768,-13.42142632810626,80273191.73120001,1000,-14.966640442482458,1243,120754025.26720001,-15.634754041565003,20,projection_yz
81405005.0048,-13.421252400905487,80260333.568,1000,-14.96662776833923,1243,120754248.08960001,-15.634756045027192,20,projection_zx
5973134.131200001,-10.63480020238579,6164815.462400001,650,-12.130505668160982,5818,8345312.4608000005,-12.733606504863154,13,projection_xy
5972541.8496,-10.634606638838811,6163716.505600001,650,-12.130398003834898,5818,8345092.915200001,-12.733577941314078,13,projection_yz
5973196.800000001,-10.63482494544295,6164955.955200001,650,-12.130517059404948,5818,8345325.568,-12.733608210125894,13,projection_zx
21196241.305600002,-11.770938479069315,17553971.6096,750,-13.505647137585775,10454,35922175.5904,-14.318406578499662,15,projection_xy
21198905.344,-11.771160283525717,17557558.0672,750,-13.505783589192816,10454,35923476.480000004,-14.318445896757527,15,projection_yz
21201775.820800003,-11.771409392200813,17561586.8928,750,-13.505930595349597,10454,35924856.0128,-14.318487590382272,15,projection_zx
2845608.3456,-9.919268069410531,3189387.0592,650,-11.325437814696063,2576,3573314.3552,-11.81267806018381,13,projection_xy
2845901.6192,-9.919454201425555,3189933.8752,650,-11.325549706889056,2576,3573419.2128000003,-11.812709920247318,13,projection_yz
2845658.7264,-9.919306553252756,3189500.1088,650,-11.325457037219937,2576,3573325.4144,-11.812681420468984,13,projection_zx
146993787.6992,-13.423673085139736,80439476.224,750,-15.60824745209208,3061,439286995.3536,-17.036870866518814,15,projection_xy
146918395.0848,-13.426685041364546,80662934.3232,750,-15.607690438823383,3061,436686553.088,-17.03042454718603,15,projection_yz
145105944.576,-13.414725544357982,79779299.32800001,750,-15.594213011515965,3061,431377743.87200004,-17.01714433683219,15,projection_zx
652564024.5248001,-15.795967804166281,715133498.1632,950,-17.22655781927389,683,1030012010.496,-17.962105722106926,19,projection_xy
664183871.8976,-15.842769910903744,746634346.496,950,-17.245720813992573,683,1033454695.2192,-17.965728606744094,19,projection_yz
683055094.1696,-15.895661033461082,783906766.848,950,-17.276139336542247,683,1041675845.6320001,-17.97433148465651,19,projection_zx
4896703.6928,-10.476419930515966,5328046.08,1000,-11.914759562437172,2429,6365297.8688,-12.439546828988053,20,projection_xy
4896316.620800001,-10.476271098143382,5327315.7632,1000,-11.91467373435329,2429,6365161.472,-12.439523563379169,20,projection_yz
4896064.307200001,-10.47617659610944,5326852.096,1000,-11.914617783504863,2429,6365071.7696,-12.439508262301572,20,projection_zx
2543868.7232,-9.745767166854353,2718359.3472,650,-11.203736739275755,9084,3414087.2704000003,-11.763186545731745,13,projection_xy
2543811.1744,-9.745722258335501,2718246.912,650,-11.203712176875225,9084,3414068.6336000003,-11.763180618905004,13,projection_yz
2543802.9824,-9.745714732500343,2718228.0704,650,-11.203708680402926,9084,3414067.6096,-11.763180293254244,13,projection_zx
30931851.673600003,-12.510252492827117,34681749.504,1650,-13.916014797385593,2345,37806748.4672,-14.37392331973038,33,projection_xy
30931759.9232,-12.510249107599506,34681641.3696,1650,-13.9160115768581,2345,37806715.699200004,-14.373922378696815,33,projection_yz
30931422.412800003,-12.51022900118162,34680999.1168,1650,-13.915999729835459,2345,37806578.0736,-14.373918426346929,33,projection_zx
1029764231.9872,-15.412666051541315,502419423.23200005,1100,-17.721844507229783,165,4395420457.3696,-19.53750106290532,22,projection_xy
1513457765.5808,-15.830833495400203,738470920.192,1100,-18.139925765195258,165,6722242897.510401,-19.998785502386077,22,projection_yz
1077838400.7168,-15.464201980945045,526842488.4224,1100,-17.771384130935136,165,4528540536.0128,-19.56989564891611,22,projection_zx
12128668.8768,-11.32484131172167,11639558.963200001,950,-12.899532848996074,9973,18243506.9952,-13.58277081884371,19,projection_xy
12128756.531200001,-11.324851016363667,11639663.001600001,950,-12.899540695628929,9973,18243552.8704,-13.582773549037139,19,projection_yz
12127458.099200001,-11.32462320184663,11637220.966400001,950,-12.89942445699445,9973,18243085.926400002,-13.582745759247608,19,projection_zx
650058504.6016,-14.804688462648844,286995696.8448,650,-17.222381111154252,125,3121975656.448,-19.16607378083944,13,projection_xy
599717471.8464,-14.69665883191848,259814588.416,650,-17.13486675381009,125,2989423905.9968,-19.11896875797439,13,projection_yz
656880435.2,-14.789493216635197,283007071.02720004,650,-17.233715817132424,125,3511816080.5888,-19.293829407836757,13,projection_zx
446668577.1776,-14.87294234188996,305616597.8112,1050,-16.814963503082534,602,1068085071.0528,-18.00151461210921,21,projection_xy
452183352.9344,-14.917487434254756,318416066.9696,1050,-16.828286424535687,602,1074024834.6624,-18.007535809163365,21,projection_yz
455548652.74880004,-14.909656043409804,316127602.2784,1050,-16.836336916455682,602,1078233084.7232,-18.011781634193134,21,projection_zx
209691436.6464,-13.750530020183358,108695610.9824,550,-15.993951737904506,892,730375231.8976,-17.58886509302226,11,projection_xy
196422257.8688,-13.690843214174738,102881499.54560001,550,-15.922976747347963,892,681515732.1728001,-17.51368971395195,11,projection_yz
194360364.23680001,-13.675256685303399,101415111.8848,550,-15.911519260679572,892,678909653.8112,-17.50952996051027,11,projection_zx
30635012.915200002,-12.561094281334576,36344417.4848,850,-13.905545169397932,1510,39463908.1472,-14.420500229071902,17,projection_xy
30606750.5152,-12.558607683297069,36261275.238400005,850,-13.904543058701805,1510,39456437.0432,-14.420294663622155,17,projection_yz
30650898.8416,-12.561897461997713,36371313.4592,850,-13.906108036958535,1510,39470071.808,-14.420669791273166,17,projection_zx
120707206.3488,-14.519134763079823,220624584.704,800,-15.394332996786332,1151,122450608.128,-15.649902365770636,16,projection_xy
120849642.29120001,-14.521835756090898,221174117.1712,800,-15.395613423139938,1151,122488317.5424,-15.650236673408223,16,projection_yz
120791315.2512,-14.52101610558902,221007210.0864,800,-15.395089275405063,1151,122470570.3936,-15.650079351318961,16,projection_zx
1618266711.6544,-17.324680144752893,2923291056.5376,1200,-18.212625251555856,397,1966935638.016,-18.66447537296584,24,projection_xy
1687783001.2928002,-17.463168210735095,3320987831.5008,1200,-18.258291521305882,397,1981925241.6512,-18.672718172105377,24,projection_yz
1652814459.6992002,-17.41533487250088,3177854061.7728,1200,-18.235560259077698,397,1971195582.8736,-18.666824293256575,24,projection_zx
881527881.728,-16.782982609056948,1774978282.2912002,600,-17.5530901327373,748,956002153.2672,-17.88114717616883,12,projection_xy
869613856.3584,-16.761863398758052,1740785896.6528,600,-17.53831612786823,748,951986421.76,-17.876576885150367,12,projection_yz
869436017.8688,-16.747873832740336,1718499986.6368,600,-17.538094069041406,748,952438882.304,-17.877092791762234,12,projection_zx
5729504.4608000005,-10.702489254493042,6561387.7248,500,-12.085292654723666,1968,6979842.8672,-12.539614114338669,10,projection_xy
5729814.9376,-10.702589019083266,6561990.656,500,-12.085351488218198,1968,6979946.0864,-12.539630170286625,10,projection_yz
5728196.1984,-10.702003313264392,6558451.712,500,-12.085044711807122,1968,6979461.12,-12.539554730753842,10,projection_zx
649894874.3168,-16.132739609439138,975204830.4128001,1200,-17.22210777931294,596,851147436.8512,-17.75501198912104,24,projection_xy
650872776.2944,-16.126272239300945,969413125.7344,1200,-17.223740267300034,596,851831108.4032,-17.755883740556918,24,projection_yz
639541234.8928,-16.093738314125748,940795704.1152,1200,-17.204671377936112,596,847818155.6224,-17.750756781353672,24,projection_zx
175486690.91840002,-13.982255226808245,134555697.152,1550,-15.800610461835447,1655,320444563.45600003,-16.694382269757398,31,projection_xy
175443987.6608,-13.981846800564867,134505090.25280002,1550,-15.800346224617691,1655,320421049.13920003,-16.694302595190404,31,projection_yz
175293018.9312,-13.98031073324276,134314930.9952,1550,-15.79941155150048,1655,320340833.0752,-16.69403075166238,31,projection_zx
700396915.9168,-15.925126036566166,805471938.1504,1000,-17.30336056267735,471,1488458560.3072,-18.361841870247527,20,projection_xy
844405040.7424,-16.24336249687737,1079804166.144,1000,-17.506377042996185,471,1586350889.3696,-18.430998141032184,20,projection_yz
662070309.6832,-15.715134776814821,663825468.6208,1000,-17.2422602813259,471,1461451646.5664,-18.3419611272754,20,projection_zx
1527222527.5904,-17.056965060559566,2284472972.0832,900,-18.149755803943407,433,2184693625.6512003,-18.778476353817172,18,projection_xy
1444922209.0752,-16.953999659473883,2077781445.8368,900,-18.089611166038004,433,2147276029.9520001,-18.759719690247064,18,projection_yz
1116263677.9520001,-16.452055472973466,1308646021.5296001,900,-17.80941698371168,433,1979972163.9936001,-18.67164771162737,18,projection_zx
61641936.0768,-13.325691922241866,73498211.1232,950,-14.664690676927528,1506,77269670.2976,-15.150022647888406,19,projection_xy
61774410.5472,-13.329601196382935,73763323.904,950,-14.667021525115697,1506,77315434.0864,-15.150665496421798,19,projection_yz
61792269.107200004,-13.330453022184638,73821218.40640001,950,-14.667335358672545,1506,77318402.8672,-15.150707186039831,19,projection_zx
2469053.6448,-9.75386605894818,2738712.3712,650,-11.171326314732148,18862,3122862.2848,-11.66638208171689,13,projection_xy
2469045.248,-9.753858670542751,2738693.7344,650,-11.171322622335556,18862,3122860.2368,-11.666381369681496,13,projection_yz
2469116.7232,-9.753911687327001,2738827.4688,650,-11.171354052334344,18862,3122885.632,-11.66639019888737,13,projection_zx
370387923.76320004,-14.788640755392631,282784956.416,2350,-16.61164204593928,926,681217884.1600001,-17.513215102667274,47,projection_xy
366555221.1968,-14.769123932250562,277747125.45280004,2350,-16.600348524895193,926,679251594.4448,-17.510076666336396,47,projection_yz
369794587.03360003,-14.785571367644845,281986649.2928,2350,-16.609901374422385,926,680915579.6992,-17.512733177933686,47,projection_zx
1932328.1408000002,-9.472319266640028,2113137.2544,600,-10.905202196551954,10473,2470092.8000000003,-11.411783174415195,12,projection_xy
1932372.5824000002,-9.472358199876089,2113213.0304,600,-10.905227167103401,10473,2470109.3888000003,-11.411790466044188,12,projection_yz
1932401.664,-9.472389135019643,2113273.2416000003,600,-10.905243506969072,10473,2470119.8336,-11.411795057044728,12,projection_zx
867093866.0864,-15.421533492502281,506539592.9088,900,-17.53516528497303,175,3963268313.9072003,-19.425133687840756,18,projection_xy
779517899.5712,-15.266412436937834,439101554.688,900,-17.41956523016478,175,3615267330.4576,-19.3253510416628,18,projection_yz
828526506.8032,-15.374777393798421,485189012.6848,900,-17.48576601808095,175,3815836850.5856004,-19.38397449447931,18,projection_zx
153905987.58400002,-13.543335710630238,89811982.7456,600,-15.658138790061283,10928,396612049.30560005,-16.92591476047403,12,projection_xy
153168301.2608,-13.53378962992796,89025793.2288,600,-15.65292223941734,10928,396261982.208,-16.924956019156873,12,projection_yz
149400243.4048,-13.495247052741185,85920900.7104,600,-15.625878262595293,10928,393022459.0848,-16.91604342159952,12,projection_zx
19025957.6832,-11.85251646513587,18923723.1616,900,-13.388366316176999,2554,27426789.785600003,-14.025437444641252,18,projection_xy
19027392.9216,-11.85267193351988,18926433.075200003,900,-13.388448216470628,2554,27427297.689600002,-14.025457550700317,18,projection_yz
19031857.5616,-11.853089914640051,18933720.678400002,900,-13.388702946726738,2554,27429172.0192,-14.025531745321953,18,projection_zx
48369978.5728,-12.642229659703556,39164434.8416,900,-14.401439737505832,3792,83641224.39680001,-15.236050954221145,18,projection_xy
48454844.416,-12.64534403625144,39276937.216000006,900,-14.403343008573327,3792,83683921.10080001,-15.236605053346235,18,projection_yz
48428007.424,-12.64428063936025,39238487.2448,900,-14.402741500792889,3792,83671187.456,-15.236439831270566,18,projection_zx
2756748.0832,-9.87976750486472,3075438.1824000003,850,-11.290992703190756,6495,3480774.2464,-11.78418964258152,17,projection_xy
2756796.0064000003,-9.879800763042493,3075532.3904,850,-11.291011577422083,6495,3480789.4016,-11.784194369838257,17,projection_yz
2756606.3616,-9.879670905771846,3075164.5696,850,-11.29093688516792,6495,3480725.9136,-11.784174566327945,17,projection_zx
1460017928.6016002,-16.83137332398668,1855877598.4128,1150,-18.100895472072285,534,2647960793.9072003,-18.98727887646994,23,projection_xy
1242385036.0832,-16.57514802562083,1465747662.4384,1150,-17.925640529721345,534,2499102008.9344,-18.924459959056758,23,projection_yz
1359290459.7504,-16.682775793595972,1618491106.9184,1150,-18.02328067197879,534,2591106583.7568,-18.963713194550042,23,projection_zx
906235687.7312001,-16.198762089104903,1036346143.5392001,900,-17.583102901945015,404,2207915809.1776,-18.789956272839124,18,projection_xy
818984884.6336,-15.80875609458312,723606464.1024001,900,-17.473189715998124,404,2136305618.1248002,-18.754158456531183,18,projection_yz
1282736757.1456,-16.693531635510364,1634604364.5952,900,-17.96034384933731,404,2554123517.952,-18.94810474001999,18,projection_zx
54765322.24,-12.827143934048284,46436296.2944,900,-14.53626411852088,2283,91406545.7152,-15.3324432427865,18,projection_xy
54781365.452800006,-12.827674137110073,46458978.304000005,900,-14.536582132647439,2283,91414206.8736,-15.332534238988323,18,projection_yz
54918135.808000006,-12.832082811752691,46648010.3424,900,-14.539289466803286,2283,91480778.3424,-15.333324627603812,18,projection_zx
11335137.6896,-11.156110367767337,9964239.2576,1750,-12.82606699983528,2521,18660250.4192,-13.607293669124672,35,projection_xy
11332471.1936,-11.155567425435454,9959257.7024,1750,-12.825811559459957,2521,18659309.9776,-13.60723894867872,35,projection_yz
11334562.611200001,-11.156055291272171,9963733.8112,1750,-12.826011914551284,2521,18659889.9712,-13.607272696457397,35,projection_zx
